date/time,Payment Type,order id,description,total,Transaction Type,Invoice Date,Order Id,Shipment Date,Order Date,Shipment Item Id,Item Description,Invoice Amount
6/10/0202,"Refund
",171-2971621-4070783,Product A,"-1,148.24",Payment,,,,,,,
6/10/0202,"Order
",504-2129804-0032335,Product A,512.33,Payment,,,,,,,
6/10/0202,"Refund
",604-1823001-4297576,Product A,-426.52,Payment,,,,,,,
6/10/0202,"Order
",704-1663479-6417194,Product A,513.75,Payment,,,,,,,
6/10/0202,Fulfilment Fee Refund,404-2674607-2030674,Fulfillment Fee Refund,152.98,Payment,,,,,,,
6/10/0202,Fulfilment Fee Refund,404-2674607-2030674,Fulfillment Fee Refund,176.24,Payment,,,,,,,
6/10/0202,"Refund
",304-9459069-8032752,Product A,"-1,162.17",Payment,,,,,,,
6/10/0202,Fulfilment Fee Refund,504-9902449-1157093,Fulfillment Fee Refund,84.38,Payment,,,,,,,
6/10/0202,Fulfilment Fee Refund,404-3503325-0070716,Fulfillment Fee Refund,158.12,Payment,,,,,,,
6/10/0202,"Refund
",404-2674607-2030674,Product A,-549.75,Payment,,,,,,,
6/10/0202,"Refund
",404-2674607-2030674,Product A,-661.61,Payment,,,,,,,
6/10/0202,"Order
",171-5210546-1257473,Product A,515.38,Payment,,,,,,,
6/10/0202,"Order
",204-6365740-7293752,Product A,178.91,Payment,,,,,,,
6/10/0202,"Refund
",404-1399658-0332516,Product A,-458.7,Payment,,,,,,,
6/10/0202,"Order
",604-5493903-7053078,Product A,609.21,Payment,,,,,,,
6/10/0202,"Refund
",504-9902449-1157093,Product A,-955.84,Payment,,,,,,,
6/10/0202,"Order
",204-3303820-6257484,Product A,452.62,Payment,,,,,,,
6/10/0202,"Refund
",404-3503325-0070716,Product A,"-1,098.66",Payment,,,,,,,
6/10/0202,"Adjustment
",304-8527881-7259386,FBA Inventory Reimbursement - Customer Service Issue,29.74,Payment,,,,,,,
6/10/0202,"Refund
",171-5229071-7178900,Product A,-564.44,Payment,,,,,,,
6/10/0202,"Order
",171-8660668-5297310,Product A,178.9,Payment,,,,,,,
6/10/0202,"Refund
",204-3788295-5397175,Product A,-738.97,Payment,,,,,,,
6/10/0202,"Adjustment
",171-3533581-5415082,FBA Inventory Reimbursement - Customer Service Issue,89.56,Payment,,,,,,,
6/10/0202,"Order
",604-5713608-9234449,Product A,414.15,Payment,,,,,,,
6/10/0202,"Order
",504-0876339-6374596,Product A,198.45,Payment,,,,,,,
6/10/0202,"Refund
",804-5566496-0570575,Product A,"-1,318.35",Payment,,,,,,,
6/10/0202,"Order
",604-7372882-8257482,Product A,178.91,Payment,,,,,,,
6/10/0202,"Refund
",304-2343362-0493920,Product A,-360.53,Payment,,,,,,,
6/10/0202,"Refund
",804-2996230-0036919,Product A,"-1,219.51",Payment,,,,,,,
6/10/0202,"Refund
",204-5701126-1297331,Product A,"-1,735.68",Payment,,,,,,,
6/10/0202,"Refund
",504-6995577-6511845,Product A,"-1,520.69",Payment,,,,,,,
6/10/0202,"Order
",604-6086544-9032940,Product A,366.59,Payment,,,,,,,
6/10/0202,"Service Fee
",,Cost of Advertising,"-2,459.54",Payment,,,,,,,
6/10/0202,"Order
",304-5722609-1457054,Product A,414.15,Payment,,,,,,,
6/10/0202,"Order
",204-2853971-3111289,Product A,594.76,Payment,,,,,,,
6/10/0202,"Order
",204-7264851-5070904,Product A,589.45,Payment,,,,,,,
6/10/0202,"Order
",204-7264851-5070904,Product A,705.65,Payment,,,,,,,
6/10/0202,"Order
",204-0778786-9476603,Product A,512.56,Payment,,,,,,,
6/10/0202,"Order
",171-7706568-1013911,Product A,463.45,Payment,,,,,,,
6/10/0202,"Order
",704-5740131-6178554,Product A,229.15,Payment,,,,,,,
6/10/0202,"Refund
",504-5552059-1595245,Product A,"-1,162.17",Payment,,,,,,,
6/10/0202,"Order
",304-5069575-8295486,Product A,789.34,Payment,,,,,,,
6/10/0202,"Order
",304-5069575-8295486,Product A,984.58,Payment,,,,,,,
6/10/0202,"Order
",304-6481159-2274977,Product A,609.21,Payment,,,,,,,
6/10/0202,"Order
",504-6539003-9219635,Product A,317.9,Payment,,,,,,,
6/10/0202,"Order
",204-6945549-1230800,Product A,366.59,Payment,,,,,,,
6/10/0202,"Refund
",204-3536396-4095811,Product A,-769.41,Payment,,,,,,,
6/10/0202,"Order
",704-2526441-6655784,Product A,525.47,Payment,,,,,,,
6/10/0202,"Order
",404-3085563-8399242,Product A,406.47,Payment,,,,,,,
6/10/0202,"Order
",504-1031301-7232333,Product A,317.9,Payment,,,,,,,
6/10/0202,"Order
",404-5417985-4338682,Product A,857.11,Payment,,,,,,,
6/10/0202,"Order
",804-4071316-4257289,Product A,265.62,Payment,,,,,,,
6/10/0202,"Order
",404-5195148-8619482,Product A,204.2,Payment,,,,,,,
6/10/0202,"Refund
",704-0358500-3651329,Product A,-549.2,Payment,,,,,,,
6/10/0202,"Order
",604-1643577-6636992,Product A,506.08,Payment,,,,,,,
6/10/0202,"Refund
",704-3309118-9313978,Product A,"-1,438.59",Payment,,,,,,,
6/10/0202,"Order
",704-4224960-9330614,Product A,239.7,Payment,,,,,,,
6/10/0202,"Order
",504-7853717-1555954,Product A,265.62,Payment,,,,,,,
6/10/0202,"Adjustment
",171-4479708-0351533,FBA Inventory Reimbursement - Customer Return,701.45,Payment,,,,,,,
6/10/0202,"Refund
",604-3711877-8113593,Product A,"-1,219.51",Payment,,,,,,,
6/10/0202,"Order
",171-8409236-5353438,Product A,366.59,Payment,,,,,,,
6/10/0202,"Refund
",204-6087907-7534817,Product A,-552.53,Payment,,,,,,,
6/10/0202,"Order
",504-7231115-1030832,Product A,274.24,Payment,,,,,,,
6/10/0202,"Order
",171-5095764-0191405,Product A,178.92,Payment,,,,,,,
6/10/0202,"Service Fee
",,Cost of Advertising,"-2,464.25",Payment,,,,,,,
6/10/0202,"Order
",804-3703262-7474909,Product A,131.89,Payment,,,,,,,
6/10/0202,"Order
",304-8217716-9611027,Product A,205.65,Payment,,,,,,,
6/10/0202,"Order
",304-8217716-9611027,Product A,289.88,Payment,,,,,,,
6/10/0202,"Order
",504-8572896-0170750,Product A,748.3,Payment,,,,,,,
6/10/0202,"Order
",404-5252734-4176498,Product A,204.2,Payment,,,,,,,
6/10/0202,"Refund
",804-7069348-4630691,Product A,"-1,348.59",Payment,,,,,,,
6/10/0202,"Refund
",404-0413922-1476817,Product A,-371.82,Payment,,,,,,,
6/10/0202,"Order
",504-5370549-9251524,Product A,289.29,Payment,,,,,,,
6/10/0202,"Order
",604-0645333-3193164,Product A,567.79,Payment,,,,,,,
6/10/0202,"Refund
",504-9528061-8172438,Product A,-530.29,Payment,,,,,,,
6/10/0202,"Order
",404-2332878-0699465,Product A,266.42,Payment,,,,,,,
6/10/0202,"Order
",704-8211027-6495024,Product A,366.59,Payment,,,,,,,
6/10/0202,"Order
",604-1889313-1591670,Product A,165.21,Payment,,,,,,,
6/10/0202,"Refund
",404-1468175-8619010,Product A,-363.65,Payment,,,,,,,
6/10/0202,"Refund
",404-3626759-0074759,Product A,"-1,484.36",Payment,,,,,,,
6/10/0202,"Refund
",404-3626759-0074759,Product A,"-1,518.09",Payment,,,,,,,
6/10/0202,"Order
",804-7079705-3413144,Product A,953.81,Payment,,,,,,,
6/10/0202,"Order
",171-7520438-1213532,Product A,817.33,Payment,,,,,,,
6/10/0202,"Order
",204-7834348-0457050,Product A,-192.34,Payment,,,,,,,
6/10/0202,"Refund
",504-3084371-2195089,Product A,"-1,742.11",Payment,,,,,,,
6/10/0202,"Order
",804-0723994-7053003,Product A,203.53,Payment,,,,,,,
6/10/0202,"Refund
",504-0356781-6713172,Product A,-716.82,Payment,,,,,,,
6/10/0202,"Order
",404-4290051-9497533,Product A,257.6,Payment,,,,,,,
6/10/0202,"Refund
",704-8302184-6136304,Product A,"-1,229.43",Payment,,,,,,,
6/10/0202,"Order
",604-1481182-8457296,Product A,289.98,Payment,,,,,,,
6/10/0202,"Order
",204-4964239-6038089,Product A,414.14,Payment,,,,,,,
6/10/0202,"Order
",804-4220671-3078741,Product A,567.79,Payment,,,,,,,
6/10/0202,"Order
",304-4284753-2413741,Product A,461.97,Payment,,,,,,,
6/10/0202,"Order
",204-4612832-9474764,Product A,198.45,Payment,,,,,,,
6/10/0202,"Order
",704-7956321-6415453,Product A,406.49,Payment,,,,,,,
6/10/0202,"Order
",304-4049957-0057844,Product A,306.84,Payment,,,,,,,
6/10/0202,"Order
",304-1125783-0270920,Product A,609.21,Payment,,,,,,,
6/10/0202,"Order
",804-1622843-5551331,Product A,818.33,Payment,,,,,,,
6/10/0202,"Order
",704-6625070-9630470,Product A,506.08,Payment,,,,,,,
6/10/0202,"Order
",204-2732666-0532583,Product A,197.77,Payment,,,,,,,
6/10/0202,"Order
",404-1235475-1470179,Product A,280.96,Payment,,,,,,,
6/10/0202,"Order
",704-1166532-8157853,Product A,204.2,Payment,,,,,,,
6/10/0202,"Refund
",804-4597295-9274737,Product A,"-1,108.11",Payment,,,,,,,
6/10/2024,"Service Fee
",,Cost of Advertising,"-3,372.42",Payment,,,,,,,
6/10/2024,"Adjustment
",304-9942785-4611253,FBA Inventory Reimbursement - Customer Return,18.8,Payment,,,,,,,
6/10/2024,"Refund
",304-1785346-9651365,Product A,-576.94,Payment,,,,,,,
6/10/2024,"Refund
",404-8246606-7697319,Product A,-391.32,Payment,,,,,,,
6/10/2024,"Order
",704-9424627-3093945,Product A,147.53,Payment,,,,,,,
6/10/2024,"Order
",704-9424627-3093945,Product A,212.31,Payment,,,,,,,
6/10/2024,"Order
",404-5501015-1097983,Product A,239.03,Payment,,,,,,,
6/10/2024,"Refund
",404-6338578-4474348,Product A,"-2,320.01",Payment,,,,,,,
6/10/2024,"Order
",604-8219732-6651998,Product A,443.3,Payment,,,,,,,
6/10/2024,"Order
",304-5696327-1257043,Product A,237.31,Payment,,,,,,,
6/10/2024,"Order
",804-0289898-0770993,Product A,-116.24,Payment,,,,,,,
6/10/2024,"Order
",304-8523491-5036180,Product A,270.1,Payment,,,,,,,
6/10/2024,"Order
",804-7639738-3476664,Product A,531.14,Payment,,,,,,,
6/10/2024,"Order
",171-0626793-6432177,Product A,508.56,Payment,,,,,,,
6/10/2024,"Order
",604-4254367-2372688,Product A,900.44,Payment,,,,,,,
6/10/2024,"Order
",204-4075680-2472293,Product A,573.02,Payment,,,,,,,
6/10/2024,"Order
",204-0284966-7217523,Product A,317.82,Payment,,,,,,,
6/10/2024,"Refund
",504-7429417-7030038,Product A,"-1,033.07",Payment,,,,,,,
6/10/2024,"Order
",804-0336863-5078562,Product A,373.92,Payment,,,,,,,
6/10/2024,"Order
",504-7997673-6055143,Product A,485.41,Payment,,,,,,,
6/10/2024,"Order
",604-4862794-4013726,Product A,"1,574.22",Payment,,,,,,,
6/10/2024,"Order
",704-7026275-9570542,Product A,185.12,Payment,,,,,,,
6/10/2024,"Order
",404-2836949-9359390,Product A,332.04,Payment,,,,,,,
6/10/2024,"Order
",204-5932528-0659915,Product A,862.53,Payment,,,,,,,
6/10/2024,"Order
",404-3909908-2619254,Product A,790.7,Payment,,,,,,,
6/10/2024,"Order
",171-4701519-0653823,Product A,185.12,Payment,,,,,,,
6/10/2024,"Order
",704-0529060-0259328,Product A,193.81,Payment,,,,,,,
6/10/2024,"Order
",604-9389896-8099206,Product A,278.74,Payment,,,,,,,
6/10/2024,"Order
",704-2211682-6451196,Product A,578.04,Payment,,,,,,,
6/10/2024,"Order
",171-7231244-9399226,Product A,856.25,Payment,,,,,,,
6/10/2024,"Order
",604-1328620-6153092,Product A,115.73,Payment,,,,,,,
6/10/2024,"Order
",504-6553810-1534876,Product A,"1,388.40",Payment,,,,,,,
6/10/2024,"Order
",604-0087844-6576639,Product A,338.73,Payment,,,,,,,
6/10/2024,"Order
",604-8616016-5332943,Product A,381.09,Payment,,,,,,,
6/10/2024,"Order
",171-1156448-0470198,Product A,"1,442.91",Payment,,,,,,,
6/10/2024,"Order
",171-0657544-5578379,Product A,474.58,Payment,,,,,,,
6/10/2024,"Order
",204-6606372-5215025,Product A,226.33,Payment,,,,,,,
6/10/2024,"Order
",171-2855550-2651963,Product A,237.31,Payment,,,,,,,
6/10/2024,"Order
",404-2583356-1438808,Product A,815.37,Payment,,,,,,,
6/10/2024,"Order
",304-1862070-4095692,Product A,431.26,Payment,,,,,,,
6/10/2024,"Order
",704-7250505-3651926,Product A,193.81,Payment,,,,,,,
6/10/2024,"Order
",604-9611866-7038833,Product A,399.7,Payment,,,,,,,
6/10/2024,"Order
",704-1880919-3332399,Product A,531.14,Payment,,,,,,,
6/10/2024,"Order
",804-9260922-9476400,Product A,806.09,Payment,,,,,,,
6/10/2024,"Order
",604-9373809-9072691,Product A,421.04,Payment,,,,,,,
6/10/2024,"Order
",304-7838089-3197386,Product A,219.17,Payment,,,,,,,
6/10/2024,"Refund
",404-4324242-4670159,Product A,"-1,178.56",Payment,,,,,,,
6/10/2024,"Order
",204-0613810-0259139,Product A,909.31,Payment,,,,,,,
6/10/2024,"Order
",171-1715959-6193564,Product A,237.31,Payment,,,,,,,
6/10/2024,"Order
",404-2477821-8659744,Product A,610.74,Payment,,,,,,,
6/10/2024,"Order
",404-2994815-2155701,Product A,"1,014.09",Payment,,,,,,,
6/10/2024,"Order
",204-9936274-1059569,Product A,"1,047.16",Payment,,,,,,,
6/10/2024,"Order
",204-9936274-1059569,Product A,"1,043.10",Payment,,,,,,,
6/10/2024,"Order
",171-1620798-8070942,Product A,951.38,Payment,,,,,,,
6/10/2024,"Order
",171-1620798-8070942,Product A,371.72,Payment,,,,,,,
6/10/2024,"Order
",604-9023726-8151761,Product A,620.94,Payment,,,,,,,
6/10/2024,"Order
",604-0209652-8617575,Product A,"1,014.09",Payment,,,,,,,
6/10/2024,"Order
",504-6415152-9330805,Product A,194.76,Payment,,,,,,,
6/10/2024,"Order
",204-2725845-9391213,Product A,"1,472.18",Payment,,,,,,,
6/10/2024,"Order
",804-8527075-2199628,Product A,463.2,Payment,,,,,,,
6/10/2024,"Order
",804-4636367-8253886,Product A,857.71,Payment,,,,,,,
6/10/2024,"Order
",204-5123315-2017370,Product A,237.31,Payment,,,,,,,
6/10/2024,"Order
",204-3732260-5378998,Product A,625.34,Payment,,,,,,,
6/10/2024,"Order
",604-2148074-8634873,Product A,194.76,Payment,,,,,,,
6/10/2024,"Order
",704-9188483-1332968,Product A,485.41,Payment,,,,,,,
6/10/2024,"Order
",304-0195276-6032561,Product A,738.08,Payment,,,,,,,
6/10/2024,"Order
",504-8009402-3638258,Product A,238.16,Payment,,,,,,,
6/10/2024,"Order
",204-4949034-0351947,Product A,485.41,Payment,,,,,,,
6/10/2024,"Order
",304-2254434-0357493,Product A,285.6,Payment,,,,,,,
6/10/2024,"Order
",204-4419260-2211224,Product A,474.58,Payment,,,,,,,
6/10/2024,"Order
",504-9180849-2436911,Product A,300.14,Payment,,,,,,,
6/10/2024,"Order
",171-6957583-8191099,Product A,972.08,Payment,,,,,,,
6/10/2024,"Order
",804-2122138-4472480,Product A,705.83,Payment,,,,,,,
6/10/2024,"Order
",171-1684299-1330299,Product A,485.41,Payment,,,,,,,
6/10/2024,"Order
",304-5260122-9495432,Product A,521.19,Payment,,,,,,,
6/10/2024,"Order
",504-0814319-2676871,Product A,404.6,Payment,,,,,,,
6/10/2024,"Order
",304-0414458-2353015,Product A,247.21,Payment,,,,,,,
6/10/2024,"Order
",204-1068029-7113702,Product A,"1,436.68",Payment,,,,,,,
6/10/2024,"Order
",704-3721131-5093745,Product A,366.38,Payment,,,,,,,
6/10/2024,"Refund
",504-7429417-7030038,Product A,"-1,374.40",Payment,,,,,,,
6/10/2024,"Order
",204-7468911-4315870,Product A,474.58,Payment,,,,,,,
6/10/2024,"Order
",171-9207609-2417513,Product A,265.05,Payment,,,,,,,
6/10/2024,"Order
",204-1298711-5559949,Product A,206.41,Payment,,,,,,,
6/10/2024,"Order
",804-2447485-7111641,Product A,481.89,Payment,,,,,,,
6/10/2024,"Order
",704-4149065-9693357,Product A,497.13,Payment,,,,,,,
6/10/2024,"Order
",804-0911286-5453096,Product A,141.28,Payment,,,,,,,
6/10/2024,"Order
",404-2436722-0532528,Product A,956.94,Payment,,,,,,,
6/10/2024,"Order
",404-7136556-8211653,Product A,594.38,Payment,,,,,,,
6/10/2024,"Order
",171-7520438-1213532,Product A,685.28,Payment,,,,,,,
6/10/2024,"Order
",604-4979019-2576265,Product A,523.17,Payment,,,,,,,
6/10/2024,"Order
",804-0822527-4357055,Product A,258.5,Payment,,,,,,,
6/10/2024,"Order
",604-4367378-3493967,Product A,456.65,Payment,,,,,,,
6/10/2024,"Order
",604-5369323-0136354,Product A,602.68,Payment,,,,,,,
6/10/2024,"Order
",504-8178933-8017346,Product A,369.2,Payment,,,,,,,
6/10/2024,"Order
",504-6955972-7057254,Product A,193.81,Payment,,,,,,,
6/10/2024,"Order
",171-2232417-2315672,Product A,193.81,Payment,,,,,,,
6/10/2024,"Order
",504-2755412-5478333,Product A,429.56,Payment,,,,,,,
6/10/2024,"Order
",804-7633652-0199495,Product A,929.73,Payment,,,,,,,
6/10/2024,"Order
",304-2844857-5551774,Product A,251.48,Payment,,,,,,,
6/10/2024,"Order
",504-7111894-1595865,Product A,116.41,Payment,,,,,,,
6/10/2024,"Order
",204-0297459-5070339,Product A,185.12,Payment,,,,,,,
6/10/2024,"Order
",404-2690828-1474169,Product A,442.95,Payment,,,,,,,
6/10/2024,"Order
",171-5233498-2253213,Product A,971.61,Payment,,,,,,,
6/10/2024,"Order
",171-5549556-6234661,Product A,308.94,Payment,,,,,,,
6/10/2024,"Order
",204-7472490-0374191,Product A,334.3,Payment,,,,,,,
6/10/2024,"Order
",704-2548116-2672284,Product A,443.3,Payment,,,,,,,
6/10/2024,"Order
",304-9774958-7593998,Product A,237.31,Payment,,,,,,,
6/10/2024,"Order
",204-6725810-8113961,Product A,240.21,Payment,,,,,,,
6/10/2024,"Order
",171-9931280-5119807,Product A,237.31,Payment,,,,,,,
6/10/2024,"Order
",304-5506623-0519896,Product A,590.18,Payment,,,,,,,
6/10/2024,"Order
",404-2999166-7274936,Product A,193.81,Payment,,,,,,,
6/10/2024,"Order
",804-1171773-0453639,Product A,127.94,Payment,,,,,,,
6/10/2024,"Order
",204-3269419-1238000,Product A,162.28,Payment,,,,,,,
6/10/2024,"Order
",604-4582166-3195860,Product A,390.22,Payment,,,,,,,
6/10/2024,"Refund
",171-3441882-3172606,Product A,-465.07,Payment,,,,,,,
6/10/2024,"Order
",171-3573695-9478555,Product A,974.36,Payment,,,,,,,
6/10/2024,"Order
",204-1507705-1059502,Product A,801.89,Payment,,,,,,,
6/10/2024,"Order
",604-0854712-3372458,Product A,116.41,Payment,,,,,,,
6/10/2024,"Order
",404-4117394-3238469,Product A,178.91,Payment,,,,,,,
6/10/2024,"Order
",171-6568062-8159925,Product A,390.19,Payment,,,,,,,
6/10/2024,"Order
",304-7176146-1057805,Product A,485.41,Payment,,,,,,,
6/10/2024,"Refund
",404-7526181-2117946,Product A,-405.4,Payment,,,,,,,
6/10/2024,"Order
",304-2352529-3193729,Product A,871.84,Payment,,,,,,,
6/10/2024,"Refund
",704-8675095-1293314,Product A,-463.49,Payment,,,,,,,
6/10/2024,"Order
",804-4749078-5151167,Product A,516.12,Payment,,,,,,,
6/10/2024,"Refund
",704-5175877-6030069,Product A,"-1,162.17",Payment,,,,,,,
6/10/2024,"Order
",604-1674138-3378793,Product A,366.59,Payment,,,,,,,
6/10/2024,"Refund
",704-5457295-2578710,Product A,-923.5,Payment,,,,,,,
6/10/2024,"Refund
",204-7984397-8636332,Product A,-446.31,Payment,,,,,,,
6/10/2024,"Refund
",171-4747820-0634047,Product A,-576.94,Payment,,,,,,,
6/10/2024,"Order
",804-8029435-5215235,Product A,-116.24,Payment,,,,,,,
6/10/2024,"Order
",504-3436208-0251506,Product A,485.41,Payment,,,,,,,
6/10/2024,"Order
",304-8234530-0599077,Product A,194.76,Payment,,,,,,,
6/10/2024,"Order
",304-1682662-6415203,Product A,213,Payment,,,,,,,
6/10/2024,"Order
",304-4941140-6699439,Product A,520.21,Payment,,,,,,,
6/10/2024,"Order
",304-0565484-8532718,Product A,223.45,Payment,,,,,,,
6/10/2024,"Order
",204-0006928-7591219,Product A,102.58,Payment,,,,,,,
6/10/2024,"Order
",504-3350263-4519279,Product A,326.5,Payment,,,,,,,
6/10/2024,"Order
",504-3350263-4519279,Product A,525.82,Payment,,,,,,,
6/10/2024,"Order
",404-5413463-2374705,Product A,815.37,Payment,,,,,,,
6/10/2024,"Order
",504-4652106-9197153,Product A,855.43,Payment,,,,,,,
6/10/2024,"Order
",204-0221874-3257258,Product A,264.8,Payment,,,,,,,
6/10/2024,"Order
",604-9351539-2415434,Product A,735.08,Payment,,,,,,,
6/10/2024,"Order
",504-4616648-1655385,Product A,"1,160.99",Payment,,,,,,,
6/10/2024,"Order
",804-3921763-2374964,Product A,989.19,Payment,,,,,,,
6/10/2024,"Order
",204-0966956-6511079,Product A,279.19,Payment,,,,,,,
6/10/2024,"Order
",604-2290587-0019485,Product A,890.88,Payment,,,,,,,
6/10/2024,"Order
",304-0064714-3493711,Product A,567.92,Payment,,,,,,,
6/10/2024,"Order
",404-6252322-1470148,Product A,453.7,Payment,,,,,,,
6/10/2024,"Order
",304-5460610-6299428,Product A,680.42,Payment,,,,,,,
6/10/2024,"Order
",804-4030713-2238033,Product A,365.7,Payment,,,,,,,
6/10/2024,"Order
",404-1855965-6134684,Product A,194.76,Payment,,,,,,,
6/10/2024,"Order
",604-1315266-1136577,Product A,"1,287.04",Payment,,,,,,,
6/10/2024,"Order
",404-8589629-2617987,Product A,890.43,Payment,,,,,,,
6/10/2024,"Order
",304-4218675-6397327,Product A,248.29,Payment,,,,,,,
6/10/2024,"Order
",804-2768050-5591207,Product A,"1,095.04",Payment,,,,,,,
6/10/2024,"Order
",204-1426794-8055326,Product A,815.38,Payment,,,,,,,
6/10/2024,"Order
",604-1927181-4011227,Product A,461.83,Payment,,,,,,,
6/10/2024,"Order
",804-3001697-5313960,Product A,185.12,Payment,,,,,,,
6/10/2024,"Order
",404-9402522-2619832,Product A,663.92,Payment,,,,,,,
6/10/2024,"Order
",504-5007864-2430843,Product A,"1,388.40",Payment,,,,,,,
6/10/2024,"Order
",404-1586473-5115277,Product A,764.06,Payment,,,,,,,
6/10/2024,"Order
",404-9143691-5336532,Product A,"1,262.36",Payment,,,,,,,
6/10/2024,"Refund
",204-7984397-8636332,Product A,-417.48,Payment,,,,,,,
6/10/2024,"Order
",204-3046560-6251962,Product A,457.6,Payment,,,,,,,
6/10/2024,"Order
",304-9789116-1411463,Product A,205.02,Payment,,,,,,,
6/10/2024,"Order
",604-5006999-8638442,Product A,485.41,Payment,,,,,,,
6/10/2024,"Order
",304-7402715-0230802,Product A,929.73,Payment,,,,,,,
6/10/2024,"Order
",304-5905127-3374529,Product A,210.48,Payment,,,,,,,
6/10/2024,"Order
",504-0853129-3419498,Product A,60.07,Payment,,,,,,,
6/10/2024,"Order
",704-2859288-6372628,Product A,909.31,Payment,,,,,,,
6/10/2024,"Order
",171-9723976-9015844,Product A,848.36,Payment,,,,,,,
6/10/2024,"Order
",171-7614021-4474171,Product A,776.21,Payment,,,,,,,
6/10/2024,"Order
",171-0118598-5574351,Product A,"1,027.50",Payment,,,,,,,
6/10/2024,"Order
",304-8701856-3372060,Product A,194.08,Payment,,,,,,,
6/10/2024,"Order
",304-0346809-1772203,Product A,381.78,Payment,,,,,,,
6/10/2024,"Order
",504-8137425-9674139,Product A,601.5,Payment,,,,,,,
6/10/2024,"Order
",504-5309919-5574362,Product A,161.55,Payment,,,,,,,
6/10/2024,"Order
",804-5725580-3070722,Product A,247.21,Payment,,,,,,,
6/10/2024,"Order
",504-2097306-1234480,Product A,316.9,Payment,,,,,,,
6/10/2024,"Order
",304-0609028-7676896,Product A,846.43,Payment,,,,,,,
6/10/2024,"Order
",171-9660890-4372878,Product A,189.01,Payment,,,,,,,
6/10/2024,"Order
",504-9213641-2311255,Product A,"1,229.46",Payment,,,,,,,
6/10/2024,"Order
",704-1589689-7593391,Product A,531.14,Payment,,,,,,,
6/10/2024,"Order
",304-7850993-1051718,Product A,527.64,Payment,,,,,,,
6/10/2024,"Order
",404-0656372-1213347,Product A,"1,025.58",Payment,,,,,,,
6/10/2024,"Order
",171-5590453-5155108,Product A,374.3,Payment,,,,,,,
6/10/2024,"Order
",204-1661843-7199467,Product A,"1,616.10",Payment,,,,,,,
6/10/2024,"Order
",204-5162600-6651339,Product A,909.31,Payment,,,,,,,
6/10/2024,"Order
",704-0595503-1313310,Product A,705.15,Payment,,,,,,,
